cliente_id,data_acionamento,canal,contato_efetivo,promessa_pagamento
4180,2026-02-16 21:49:12.867663,Telefone,0,0
9784,2026-02-20 21:49:12.867645,WhatsApp,0,0
2140,2026-01-16 21:49:12.868364,WhatsApp,0,0
8,2025-12-22 21:49:12.868413,WhatsApp,1,0
3646,2025-12-05 21:49:12.868443,Telefone,0,0
7222,2026-02-01 21:49:12.867714,Telefone,0,0
7331,2026-02-17 21:49:12.867660,Telefone,1,0
9847,2026-01-22 21:49:12.868350,Telefone,0,0
8671,2025-12-23 21:49:12.868410,Telefone,1,1
5391,2026-01-12 21:49:12.868373,Telefone,1,0
2015,2026-01-16 21:49:12.868364,WhatsApp,1,0
7429,2025-12-21 21:49:12.868415,WhatsApp,1,0
7126,2026-01-26 21:49:12.868344,Telefone,0,0
1628,2026-01-06 21:49:12.868386,WhatsApp,0,0
4725,2026-02-19 21:49:12.867653,Telefone,0,0
9603,2025-12-24 21:49:12.868408,Telefone,0,0
7526,2025-12-16 21:49:12.868426,Telefone,1,0
1243,2026-02-12 21:49:12.867673,Telefone,0,0
5585,2026-02-09 21:49:12.867679,WhatsApp,1,1
7589,2026-02-19 21:49:12.867653,WhatsApp,0,0
9365,2026-01-30 21:49:12.868337,Telefone,1,0
5477,2026-01-24 21:49:12.868347,Telefone,0,0
7219,2026-01-01 21:49:12.868393,Telefone,0,0
8129,2026-01-24 21:49:12.868347,Telefone,1,0
5790,2025-12-12 21:49:12.868434,Telefone,0,0
3185,2025-12-03 21:49:12.868445,Telefone,1,0
8619,2025-12-13 21:49:12.868433,Telefone,0,0
2546,2026-02-19 21:49:12.867653,Telefone,1,0
1316,2026-01-16 21:49:12.868364,Telefone,0,0
6490,2025-12-13 21:49:12.868433,Telefone,1,1
8703,2025-12-24 21:49:12.868408,WhatsApp,0,0
8633,2025-12-21 21:49:12.868415,WhatsApp,1,0
5866,2025-12-22 21:49:12.868413,Telefone,1,0
9848,2026-02-05 21:49:12.867689,WhatsApp,1,0
6123,2025-12-16 21:49:12.868426,Telefone,1,0
2770,2026-01-16 21:49:12.868364,WhatsApp,0,0
6372,2026-02-14 21:49:12.867668,Telefone,0,0
3045,2026-02-24 21:49:12.867630,WhatsApp,0,0
5210,2025-12-20 21:49:12.868417,Telefone,0,0
8588,2025-12-19 21:49:12.868419,Telefone,0,0
828,2025-12-29 21:49:12.868397,WhatsApp,1,0
7829,2026-01-20 21:49:12.868355,Telefone,0,0
7504,2026-01-09 21:49:12.868380,WhatsApp,1,0
7332,2026-02-17 21:49:12.867660,Telefone,1,1
3005,2026-01-25 21:49:12.868345,Telefone,0,0
4661,2026-02-18 21:49:12.867658,Telefone,0,0
792,2025-12-21 21:49:12.868415,WhatsApp,1,1
503,2026-01-10 21:49:12.868378,Telefone,0,0
4430,2025-12-19 21:49:12.868419,Telefone,1,0
4587,2026-01-29 21:49:12.868339,Telefone,1,0
5727,2026-02-11 21:49:12.867675,Telefone,1,0
2049,2025-12-25 21:49:12.868406,Telefone,1,0
5480,2026-03-02 21:49:12.866965,Telefone,0,0
2675,2025-12-10 21:49:12.868437,Telefone,0,0
7721,2025-12-05 21:49:12.868443,WhatsApp,0,0
3503,2026-01-01 21:49:12.868393,Telefone,1,1
3611,2026-01-08 21:49:12.868383,Telefone,1,0
2171,2025-12-18 21:49:12.868422,Telefone,0,0
1243,2025-12-07 21:49:12.868440,Telefone,1,1
1440,2026-01-25 21:49:12.868345,Telefone,1,0
9402,2025-12-26 21:49:12.868403,Telefone,0,0
8107,2025-12-12 21:49:12.868434,WhatsApp,1,0
3277,2026-01-22 21:49:12.868350,WhatsApp,0,0
3874,2026-02-11 21:49:12.867675,Telefone,1,1
8582,2026-01-27 21:49:12.868343,WhatsApp,1,0
6448,2026-01-22 21:49:12.868350,Telefone,1,0
8175,2025-12-14 21:49:12.868431,Telefone,0,0
1703,2025-12-18 21:49:12.868422,Telefone,0,0
1536,2026-02-18 21:49:12.867658,Telefone,0,0
7943,2025-12-03 21:49:12.868445,Telefone,1,0
9990,2026-02-08 21:49:12.867682,WhatsApp,1,0
5068,2026-02-18 21:49:12.867658,WhatsApp,1,1
4322,2026-01-14 21:49:12.868369,Telefone,1,0
2561,2026-01-12 21:49:12.868373,WhatsApp,0,0
7154,2025-12-13 21:49:12.868433,WhatsApp,1,1
29,2025-12-15 21:49:12.868430,WhatsApp,1,1
9173,2026-01-10 21:49:12.868378,Telefone,0,0
3584,2026-02-04 21:49:12.867692,WhatsApp,0,0
5109,2026-01-24 21:49:12.868347,Telefone,1,1
9851,2025-12-16 21:49:12.868426,Telefone,1,0
7522,2025-12-26 21:49:12.868403,Telefone,1,1
4821,2025-12-24 21:49:12.868408,WhatsApp,0,0
6616,2026-01-03 21:49:12.868391,Telefone,1,0
6459,2025-12-13 21:49:12.868433,WhatsApp,1,0
5408,2026-01-31 21:49:12.868333,Telefone,1,1
9032,2025-12-07 21:49:12.868440,WhatsApp,1,0
2415,2026-02-28 21:49:12.867612,WhatsApp,1,1
4427,2025-12-24 21:49:12.868408,Telefone,1,1
8589,2025-12-26 21:49:12.868403,WhatsApp,1,1
5941,2025-12-14 21:49:12.868431,Telefone,0,0
8577,2026-02-16 21:49:12.867663,Telefone,0,0
5698,2026-02-04 21:49:12.867692,Telefone,0,0
3583,2025-12-16 21:49:12.868426,Telefone,0,0
7198,2026-02-13 21:49:12.867671,Telefone,0,0
6552,2026-02-21 21:49:12.867640,Telefone,1,0
9136,2026-01-30 21:49:12.868337,Telefone,1,0
5086,2025-12-25 21:49:12.868406,Telefone,0,0
5163,2025-12-27 21:49:12.868402,Telefone,1,0
9978,2026-02-01 21:49:12.867714,WhatsApp,1,1
9039,2026-01-10 21:49:12.868378,Telefone,1,0
9674,2026-01-05 21:49:12.868388,Telefone,1,0
5639,2026-01-16 21:49:12.868364,Telefone,1,1
3116,2026-02-28 21:49:12.867612,WhatsApp,0,0
5658,2025-12-30 21:49:12.868396,WhatsApp,0,0
1387,2026-01-18 21:49:12.868359,Telefone,0,0
5241,2025-12-24 21:49:12.868408,WhatsApp,0,0
9473,2025-12-15 21:49:12.868430,Telefone,0,0
1599,2026-01-07 21:49:12.868385,Telefone,1,0
1983,2026-01-04 21:49:12.868389,Telefone,0,0
7479,2025-12-31 21:49:12.868395,WhatsApp,1,1
313,2026-02-24 21:49:12.867630,Telefone,1,1
5237,2025-12-14 21:49:12.868431,Telefone,0,0
3860,2026-02-12 21:49:12.867673,Telefone,0,0
6038,2026-02-12 21:49:12.867673,WhatsApp,1,1
5298,2025-12-12 21:49:12.868434,WhatsApp,1,0
2165,2026-01-14 21:49:12.868369,WhatsApp,0,0
1700,2025-12-16 21:49:12.868426,Telefone,0,0
1779,2026-01-05 21:49:12.868388,WhatsApp,1,0
4270,2026-02-10 21:49:12.867677,Telefone,0,0
749,2026-03-02 21:49:12.866965,Telefone,1,0
6299,2025-12-11 21:49:12.868435,WhatsApp,1,1
5779,2026-02-07 21:49:12.867684,Telefone,0,0
1808,2026-02-01 21:49:12.867714,Telefone,1,0
9726,2025-12-31 21:49:12.868395,WhatsApp,0,0
6454,2025-12-22 21:49:12.868413,Telefone,0,0
3797,2026-02-04 21:49:12.867692,Telefone,0,0
8179,2026-01-10 21:49:12.868378,WhatsApp,0,0
7905,2026-02-04 21:49:12.867692,Telefone,1,0
3423,2025-12-26 21:49:12.868403,Telefone,1,0
2210,2025-12-13 21:49:12.868433,Telefone,1,0
2739,2026-02-27 21:49:12.867618,WhatsApp,0,0
8484,2026-01-17 21:49:12.868362,Telefone,1,1
2741,2026-01-05 21:49:12.868388,Telefone,1,1
6746,2026-03-02 21:49:12.866965,WhatsApp,0,0
2436,2026-01-18 21:49:12.868359,Telefone,1,0
2828,2025-12-03 21:49:12.868445,Telefone,0,0
8373,2025-12-26 21:49:12.868403,Telefone,1,0
5181,2026-02-27 21:49:12.867618,WhatsApp,1,0
9363,2026-01-29 21:49:12.868339,Telefone,1,1
2744,2026-01-12 21:49:12.868373,Telefone,0,0
5897,2026-02-26 21:49:12.867622,Telefone,1,1
1136,2026-01-10 21:49:12.868378,WhatsApp,0,0
1711,2026-02-20 21:49:12.867645,WhatsApp,1,1
2345,2026-02-28 21:49:12.867612,Telefone,0,0
4787,2026-02-13 21:49:12.867671,Telefone,0,0
7285,2026-02-01 21:49:12.867714,WhatsApp,1,0
3975,2025-12-12 21:49:12.868434,WhatsApp,1,0
7195,2026-01-16 21:49:12.868364,WhatsApp,0,0
3504,2026-02-14 21:49:12.867668,WhatsApp,1,0
2359,2026-01-23 21:49:12.868348,Telefone,0,0
7871,2025-12-13 21:49:12.868433,Telefone,0,0
7019,2026-01-29 21:49:12.868339,Telefone,1,0
8582,2025-12-27 21:49:12.868402,Telefone,1,0
8096,2025-12-27 21:49:12.868402,Telefone,1,0
7630,2025-12-05 21:49:12.868443,WhatsApp,1,0
6150,2026-02-26 21:49:12.867622,Telefone,0,0
6847,2026-01-26 21:49:12.868344,WhatsApp,1,1
3059,2026-02-28 21:49:12.867612,Telefone,0,0
4626,2026-01-30 21:49:12.868337,WhatsApp,0,0
159,2026-02-17 21:49:12.867660,WhatsApp,1,0
9872,2026-01-24 21:49:12.868347,WhatsApp,1,0
8422,2026-02-26 21:49:12.867622,WhatsApp,0,0
5626,2026-01-16 21:49:12.868364,Telefone,1,1
9918,2025-12-03 21:49:12.868445,WhatsApp,1,0
4788,2026-01-06 21:49:12.868386,Telefone,0,0
1681,2025-12-12 21:49:12.868434,WhatsApp,1,1
6303,2026-01-02 21:49:12.868392,Telefone,1,1
1296,2025-12-10 21:49:12.868437,WhatsApp,0,0
6825,2025-12-18 21:49:12.868422,WhatsApp,1,1
3877,2026-02-24 21:49:12.867630,Telefone,0,0
2985,2026-02-18 21:49:12.867658,WhatsApp,1,0
4917,2026-02-06 21:49:12.867687,Telefone,0,0
1824,2026-02-19 21:49:12.867653,Telefone,0,0
2329,2026-01-31 21:49:12.868333,Telefone,0,0
8551,2026-02-16 21:49:12.867663,Telefone,0,0
9205,2026-02-20 21:49:12.867645,Telefone,0,0
7782,2026-01-30 21:49:12.868337,WhatsApp,1,0
7974,2025-12-13 21:49:12.868433,WhatsApp,1,1
5212,2026-02-22 21:49:12.867636,Telefone,1,0
2895,2026-01-10 21:49:12.868378,Telefone,0,0
2696,2026-01-21 21:49:12.868352,WhatsApp,1,0
4097,2026-02-19 21:49:12.867653,WhatsApp,0,0
4042,2025-12-10 21:49:12.868437,WhatsApp,0,0
5411,2025-12-15 21:49:12.868430,WhatsApp,1,1
1270,2026-02-19 21:49:12.867653,Telefone,1,1
1264,2025-12-29 21:49:12.868397,Telefone,1,0
6625,2025-12-05 21:49:12.868443,WhatsApp,0,0
6798,2025-12-20 21:49:12.868417,Telefone,1,0
5637,2025-12-08 21:49:12.868439,Telefone,1,0
848,2026-02-19 21:49:12.867653,WhatsApp,0,0
4885,2026-01-25 21:49:12.868345,Telefone,1,0
2362,2026-02-26 21:49:12.867622,Telefone,0,0
2187,2026-02-22 21:49:12.867636,Telefone,1,0
498,2026-01-05 21:49:12.868388,WhatsApp,0,0
2169,2026-02-11 21:49:12.867675,Telefone,1,0
6609,2025-12-23 21:49:12.868410,Telefone,0,0
7134,2026-02-18 21:49:12.867658,WhatsApp,1,0
7054,2025-12-13 21:49:12.868433,WhatsApp,0,0
2412,2025-12-09 21:49:12.868438,WhatsApp,1,0
9714,2026-02-26 21:49:12.867622,Telefone,0,0
664,2026-01-19 21:49:12.868357,Telefone,0,0
967,2025-12-12 21:49:12.868434,Telefone,0,0
8742,2026-01-08 21:49:12.868383,Telefone,1,1
9266,2025-12-31 21:49:12.868395,Telefone,1,0
4843,2026-02-21 21:49:12.867640,WhatsApp,0,0
893,2026-02-01 21:49:12.867714,Telefone,0,0
9441,2026-02-24 21:49:12.867630,Telefone,0,0
2434,2026-01-05 21:49:12.868388,WhatsApp,1,1
1191,2026-02-20 21:49:12.867645,Telefone,0,0
1738,2025-12-21 21:49:12.868415,Telefone,0,0
8846,2026-01-11 21:49:12.868375,WhatsApp,0,0
6028,2025-12-29 21:49:12.868397,WhatsApp,1,0
337,2026-01-31 21:49:12.868333,Telefone,1,1
435,2026-03-02 21:49:12.866965,WhatsApp,0,0
1272,2025-12-04 21:49:12.868444,Telefone,1,1
4583,2026-01-04 21:49:12.868389,Telefone,1,0
9693,2025-12-06 21:49:12.868441,Telefone,0,0
6844,2026-01-11 21:49:12.868375,Telefone,1,0
5190,2026-02-09 21:49:12.867679,WhatsApp,0,0
1768,2025-12-19 21:49:12.868419,Telefone,1,1
805,2026-01-16 21:49:12.868364,Telefone,1,0
7866,2026-02-14 21:49:12.867668,WhatsApp,1,1
4779,2026-02-18 21:49:12.867658,WhatsApp,1,0
3181,2025-12-13 21:49:12.868433,Telefone,0,0
2312,2025-12-17 21:49:12.868424,WhatsApp,0,0
8721,2025-12-14 21:49:12.868431,WhatsApp,1,0
2386,2026-01-23 21:49:12.868348,WhatsApp,0,0
9781,2026-02-12 21:49:12.867673,WhatsApp,1,0
7143,2025-12-08 21:49:12.868439,Telefone,0,0
1645,2026-01-01 21:49:12.868393,WhatsApp,1,0
1593,2026-02-26 21:49:12.867622,WhatsApp,1,1
78,2026-01-05 21:49:12.868388,Telefone,1,0
5659,2026-01-15 21:49:12.868366,WhatsApp,1,1
5551,2025-12-14 21:49:12.868431,Telefone,1,0
2694,2026-01-30 21:49:12.868337,Telefone,1,1
6953,2026-03-02 21:49:12.866965,Telefone,0,0
1339,2025-12-14 21:49:12.868431,Telefone,1,0
3295,2026-01-27 21:49:12.868343,Telefone,1,0
5309,2025-12-09 21:49:12.868438,Telefone,0,0
6449,2026-01-31 21:49:12.868333,Telefone,1,0
4972,2026-02-11 21:49:12.867675,Telefone,0,0
4875,2026-01-15 21:49:12.868366,Telefone,0,0
3926,2026-02-07 21:49:12.867684,Telefone,1,0
7915,2026-01-22 21:49:12.868350,Telefone,1,1
2088,2025-12-19 21:49:12.868419,Telefone,0,0
9330,2025-12-15 21:49:12.868430,WhatsApp,0,0
8871,2025-12-29 21:49:12.868397,Telefone,0,0
7790,2025-12-20 21:49:12.868417,Telefone,0,0
8422,2026-02-21 21:49:12.867640,WhatsApp,1,1
2829,2026-01-01 21:49:12.868393,Telefone,0,0
2313,2026-03-01 21:49:12.867589,WhatsApp,0,0
6459,2026-02-08 21:49:12.867682,WhatsApp,0,0
6772,2025-12-11 21:49:12.868435,Telefone,1,1
7683,2025-12-28 21:49:12.868398,Telefone,0,0
5643,2026-01-04 21:49:12.868389,Telefone,0,0
8099,2026-02-20 21:49:12.867645,WhatsApp,1,1
9585,2026-01-26 21:49:12.868344,Telefone,0,0
3736,2025-12-30 21:49:12.868396,WhatsApp,0,0
2025,2026-01-26 21:49:12.868344,WhatsApp,1,0
7878,2026-01-05 21:49:12.868388,Telefone,0,0
1661,2025-12-05 21:49:12.868443,Telefone,0,0
230,2025-12-04 21:49:12.868444,Telefone,1,0
9814,2026-02-08 21:49:12.867682,WhatsApp,1,0
6442,2026-01-08 21:49:12.868383,WhatsApp,0,0
1579,2025-12-30 21:49:12.868396,Telefone,0,0
6030,2025-12-07 21:49:12.868440,Telefone,1,0
3788,2026-01-29 21:49:12.868339,Telefone,1,1
281,2026-01-15 21:49:12.868366,WhatsApp,0,0
2516,2026-02-12 21:49:12.867673,Telefone,0,0
2456,2026-01-28 21:49:12.868341,WhatsApp,1,0
5994,2026-02-08 21:49:12.867682,Telefone,1,1
769,2025-12-03 21:49:12.868445,WhatsApp,1,0
3087,2025-12-07 21:49:12.868440,Telefone,1,0
546,2025-12-26 21:49:12.868403,Telefone,1,1
6052,2026-02-27 21:49:12.867618,WhatsApp,0,0
4247,2025-12-18 21:49:12.868422,WhatsApp,0,0
5934,2025-12-09 21:49:12.868438,Telefone,1,0
6762,2026-01-09 21:49:12.868380,Telefone,1,0
14,2026-02-16 21:49:12.867663,Telefone,1,0
9594,2025-12-04 21:49:12.868444,Telefone,1,0
2255,2026-02-14 21:49:12.867668,Telefone,1,0
5507,2026-02-09 21:49:12.867679,Telefone,0,0
1099,2026-01-28 21:49:12.868341,Telefone,1,0
8117,2026-01-29 21:49:12.868339,Telefone,1,1
3205,2026-02-06 21:49:12.867687,Telefone,1,1
8623,2026-02-17 21:49:12.867660,Telefone,1,1
795,2026-01-12 21:49:12.868373,WhatsApp,1,0
3967,2026-02-01 21:49:12.867714,Telefone,0,0
8400,2025-12-07 21:49:12.868440,Telefone,0,0
2512,2026-02-09 21:49:12.867679,Telefone,1,0
8016,2025-12-10 21:49:12.868437,WhatsApp,1,0
580,2026-02-27 21:49:12.867618,Telefone,1,0
7136,2025-12-21 21:49:12.868415,Telefone,1,0
2831,2026-01-17 21:49:12.868362,Telefone,0,0
6170,2025-12-19 21:49:12.868419,WhatsApp,0,0
7932,2026-02-03 21:49:12.867694,Telefone,0,0
9826,2026-01-08 21:49:12.868383,Telefone,1,1
4095,2026-01-04 21:49:12.868389,WhatsApp,1,1
9713,2025-12-08 21:49:12.868439,Telefone,1,0
3482,2025-12-28 21:49:12.868398,Telefone,1,1
96,2026-01-25 21:49:12.868345,WhatsApp,1,0
3511,2026-01-08 21:49:12.868383,Telefone,0,0
9724,2026-02-20 21:49:12.867645,Telefone,1,0
4876,2026-02-15 21:49:12.867665,Telefone,0,0
5808,2025-12-15 21:49:12.868430,Telefone,0,0
615,2025-12-28 21:49:12.868398,WhatsApp,1,0
7205,2026-01-18 21:49:12.868359,WhatsApp,0,0
7378,2026-01-19 21:49:12.868357,Telefone,1,0
7024,2025-12-17 21:49:12.868424,Telefone,0,0
7935,2026-02-04 21:49:12.867692,Telefone,0,0
8005,2025-12-12 21:49:12.868434,WhatsApp,1,1
5563,2025-12-13 21:49:12.868433,Telefone,0,0
9252,2026-03-02 21:49:12.866965,Telefone,1,1
9965,2026-02-01 21:49:12.867714,Telefone,0,0
5635,2025-12-29 21:49:12.868397,Telefone,0,0
9859,2026-01-25 21:49:12.868345,WhatsApp,1,1
5340,2026-02-08 21:49:12.867682,WhatsApp,0,0
7099,2026-02-04 21:49:12.867692,Telefone,1,0
7049,2025-12-13 21:49:12.868433,Telefone,1,0
5658,2025-12-05 21:49:12.868443,Telefone,1,1
8714,2026-02-03 21:49:12.867694,WhatsApp,1,0
923,2026-02-01 21:49:12.867714,WhatsApp,0,0
4205,2025-12-03 21:49:12.868445,Telefone,0,0
4926,2025-12-05 21:49:12.868443,Telefone,0,0
9397,2025-12-04 21:49:12.868444,WhatsApp,0,0
6486,2026-01-11 21:49:12.868375,Telefone,0,0
7825,2026-03-01 21:49:12.867589,Telefone,0,0
9689,2025-12-22 21:49:12.868413,Telefone,0,0
4762,2025-12-06 21:49:12.868441,Telefone,0,0
8521,2026-01-27 21:49:12.868343,WhatsApp,0,0
6700,2026-02-02 21:49:12.867696,Telefone,1,1
5356,2026-01-31 21:49:12.868333,Telefone,0,0
1465,2026-01-20 21:49:12.868355,WhatsApp,0,0
2035,2025-12-27 21:49:12.868402,WhatsApp,0,0
3591,2026-01-11 21:49:12.868375,WhatsApp,0,0
6840,2025-12-14 21:49:12.868431,Telefone,1,1
8695,2026-02-15 21:49:12.867665,Telefone,0,0
6508,2026-02-23 21:49:12.867633,Telefone,0,0
8681,2026-01-01 21:49:12.868393,Telefone,1,1
7368,2026-01-22 21:49:12.868350,WhatsApp,1,1
3838,2025-12-12 21:49:12.868434,WhatsApp,1,0
1427,2026-01-05 21:49:12.868388,Telefone,0,0
1600,2025-12-15 21:49:12.868430,Telefone,1,1
1835,2025-12-08 21:49:12.868439,Telefone,1,0
9233,2026-01-12 21:49:12.868373,Telefone,0,0
39,2026-02-04 21:49:12.867692,WhatsApp,1,1
2915,2025-12-08 21:49:12.868439,Telefone,0,0
6439,2026-01-30 21:49:12.868337,Telefone,0,0
8231,2025-12-13 21:49:12.868433,WhatsApp,1,0
187,2026-02-03 21:49:12.867694,Telefone,1,0
8942,2026-02-02 21:49:12.867696,WhatsApp,0,0
5058,2026-01-13 21:49:12.868371,Telefone,1,0
2832,2026-01-26 21:49:12.868344,Telefone,1,1
4558,2026-02-07 21:49:12.867684,WhatsApp,1,0
669,2025-12-08 21:49:12.868439,Telefone,1,1
5351,2026-01-23 21:49:12.868348,Telefone,1,0
2754,2026-01-12 21:49:12.868373,Telefone,1,0
5370,2026-02-23 21:49:12.867633,WhatsApp,0,0
4874,2025-12-11 21:49:12.868435,Telefone,0,0
3547,2025-12-10 21:49:12.868437,WhatsApp,0,0
4749,2026-02-12 21:49:12.867673,Telefone,0,0
182,2026-01-24 21:49:12.868347,Telefone,0,0
6146,2026-01-18 21:49:12.868359,Telefone,1,0
3242,2026-02-05 21:49:12.867689,WhatsApp,0,0
9169,2025-12-23 21:49:12.868410,Telefone,1,0
2924,2026-01-13 21:49:12.868371,WhatsApp,1,1
1446,2026-02-05 21:49:12.867689,Telefone,1,0
7140,2026-01-30 21:49:12.868337,Telefone,1,0
1309,2026-01-28 21:49:12.868341,WhatsApp,1,0
8572,2026-01-17 21:49:12.868362,Telefone,0,0
1856,2026-01-25 21:49:12.868345,Telefone,1,0
8748,2025-12-04 21:49:12.868444,WhatsApp,0,0
4668,2025-12-07 21:49:12.868440,Telefone,1,0
9415,2026-02-25 21:49:12.867628,WhatsApp,0,0
109,2026-01-31 21:49:12.868333,Telefone,1,0
8257,2025-12-28 21:49:12.868398,WhatsApp,1,1
6035,2026-02-22 21:49:12.867636,Telefone,0,0
7853,2025-12-17 21:49:12.868424,WhatsApp,1,0
9625,2026-02-10 21:49:12.867677,WhatsApp,1,0
5721,2025-12-26 21:49:12.868403,Telefone,1,0
3928,2026-01-20 21:49:12.868355,WhatsApp,1,1
2498,2026-01-16 21:49:12.868364,Telefone,1,0
2977,2026-02-26 21:49:12.867622,WhatsApp,0,0
741,2026-01-25 21:49:12.868345,Telefone,0,0
471,2025-12-16 21:49:12.868426,Telefone,1,0
1666,2026-02-02 21:49:12.867696,Telefone,1,0
3991,2026-01-13 21:49:12.868371,Telefone,1,1
8302,2026-02-06 21:49:12.867687,WhatsApp,1,0
4390,2026-02-21 21:49:12.867640,Telefone,1,0
2263,2026-02-16 21:49:12.867663,Telefone,0,0
960,2026-02-01 21:49:12.867714,Telefone,1,0
1560,2025-12-16 21:49:12.868426,Telefone,1,1
9309,2026-01-03 21:49:12.868391,WhatsApp,0,0
681,2026-01-07 21:49:12.868385,Telefone,0,0
9244,2026-01-07 21:49:12.868385,Telefone,0,0
3774,2025-12-24 21:49:12.868408,WhatsApp,1,1
4992,2026-02-17 21:49:12.867660,Telefone,0,0
1951,2025-12-19 21:49:12.868419,WhatsApp,0,0
4695,2026-01-06 21:49:12.868386,Telefone,0,0
7058,2026-01-01 21:49:12.868393,Telefone,0,0
4763,2026-02-26 21:49:12.867622,Telefone,1,0
2068,2026-02-25 21:49:12.867628,Telefone,0,0
8149,2026-02-18 21:49:12.867658,Telefone,1,1
9564,2026-01-22 21:49:12.868350,WhatsApp,0,0
7357,2026-01-03 21:49:12.868391,Telefone,0,0
6509,2026-02-18 21:49:12.867658,Telefone,0,0
1993,2026-01-16 21:49:12.868364,WhatsApp,1,0
3232,2026-02-08 21:49:12.867682,WhatsApp,1,0
2514,2026-02-10 21:49:12.867677,Telefone,1,0
1862,2025-12-21 21:49:12.868415,WhatsApp,1,0
5946,2026-01-28 21:49:12.868341,Telefone,0,0
9414,2026-01-09 21:49:12.868380,WhatsApp,1,0
5329,2026-01-31 21:49:12.868333,Telefone,1,0
2314,2025-12-09 21:49:12.868438,Telefone,0,0
770,2025-12-27 21:49:12.868402,WhatsApp,1,1
7137,2025-12-05 21:49:12.868443,Telefone,1,1
3563,2025-12-18 21:49:12.868422,Telefone,0,0
9625,2025-12-25 21:49:12.868406,Telefone,0,0
1360,2026-02-05 21:49:12.867689,WhatsApp,0,0
1257,2026-02-17 21:49:12.867660,Telefone,0,0
7884,2025-12-09 21:49:12.868438,WhatsApp,0,0
8265,2026-02-06 21:49:12.867687,Telefone,0,0
5121,2025-12-19 21:49:12.868419,Telefone,1,0
9375,2025-12-29 21:49:12.868397,Telefone,1,1
5629,2025-12-24 21:49:12.868408,WhatsApp,1,1
8675,2025-12-25 21:49:12.868406,Telefone,0,0
9432,2026-02-11 21:49:12.867675,WhatsApp,1,0
2243,2025-12-06 21:49:12.868441,WhatsApp,0,0
8595,2026-01-19 21:49:12.868357,Telefone,0,0
6148,2026-02-26 21:49:12.867622,WhatsApp,0,0
765,2026-01-30 21:49:12.868337,Telefone,1,1
7964,2025-12-07 21:49:12.868440,Telefone,0,0
1836,2026-01-17 21:49:12.868362,WhatsApp,1,0
8996,2026-01-19 21:49:12.868357,Telefone,1,0
6069,2025-12-22 21:49:12.868413,WhatsApp,0,0
3003,2026-02-09 21:49:12.867679,WhatsApp,0,0
7127,2026-01-21 21:49:12.868352,Telefone,0,0
2820,2026-01-04 21:49:12.868389,WhatsApp,0,0
3125,2026-01-03 21:49:12.868391,Telefone,0,0
3196,2026-02-03 21:49:12.867694,Telefone,1,0
8502,2025-12-08 21:49:12.868439,WhatsApp,1,0
6996,2026-01-07 21:49:12.868385,Telefone,1,0
6842,2026-01-11 21:49:12.868375,Telefone,1,1
6157,2026-01-26 21:49:12.868344,Telefone,1,0
2257,2025-12-25 21:49:12.868406,WhatsApp,0,0
435,2026-01-19 21:49:12.868357,Telefone,0,0
8079,2026-02-25 21:49:12.867628,Telefone,1,0
6020,2025-12-10 21:49:12.868437,Telefone,1,1
850,2026-01-11 21:49:12.868375,WhatsApp,0,0
8299,2026-01-09 21:49:12.868380,Telefone,0,0
2672,2026-02-20 21:49:12.867645,Telefone,1,0
8312,2026-01-12 21:49:12.868373,Telefone,1,0
6211,2026-02-14 21:49:12.867668,WhatsApp,0,0
8145,2026-01-16 21:49:12.868364,Telefone,1,0
5817,2025-12-11 21:49:12.868435,Telefone,1,0
5789,2026-01-16 21:49:12.868364,WhatsApp,0,0
2162,2025-12-16 21:49:12.868426,Telefone,0,0
3717,2026-01-21 21:49:12.868352,Telefone,1,1
8952,2026-01-11 21:49:12.868375,Telefone,0,0
1647,2026-02-20 21:49:12.867645,Telefone,0,0
8424,2026-01-11 21:49:12.868375,WhatsApp,1,1
9787,2026-02-04 21:49:12.867692,Telefone,0,0
562,2026-01-13 21:49:12.868371,Telefone,1,0
6460,2026-02-15 21:49:12.867665,Telefone,1,0
1807,2026-01-12 21:49:12.868373,WhatsApp,1,0
876,2026-02-16 21:49:12.867663,WhatsApp,0,0
6515,2026-01-08 21:49:12.868383,Telefone,0,0
9831,2026-02-17 21:49:12.867660,Telefone,1,0
9185,2025-12-14 21:49:12.868431,Telefone,0,0
3736,2025-12-11 21:49:12.868435,Telefone,1,0
9749,2025-12-17 21:49:12.868424,Telefone,0,0
4354,2026-02-05 21:49:12.867689,WhatsApp,1,1
2477,2026-01-22 21:49:12.868350,Telefone,1,0
7762,2026-02-13 21:49:12.867671,Telefone,1,1
677,2026-02-05 21:49:12.867689,WhatsApp,1,1
6807,2026-02-13 21:49:12.867671,Telefone,1,1
3757,2026-03-02 21:49:12.866965,Telefone,1,0
8617,2026-02-15 21:49:12.867665,Telefone,1,0
1601,2026-02-10 21:49:12.867677,Telefone,0,0
5882,2025-12-21 21:49:12.868415,Telefone,0,0
1341,2025-12-27 21:49:12.868402,Telefone,1,1
8822,2025-12-10 21:49:12.868437,WhatsApp,0,0
3009,2026-02-28 21:49:12.867612,Telefone,0,0
2066,2026-02-23 21:49:12.867633,Telefone,1,0
7935,2026-02-13 21:49:12.867671,WhatsApp,0,0
168,2025-12-03 21:49:12.868445,Telefone,0,0
8209,2026-02-06 21:49:12.867687,WhatsApp,1,1
7053,2025-12-21 21:49:12.868415,Telefone,0,0
