cliente_id,produto,valor_divida,dias_atraso,faixa_atraso,score,operador,total_acionamentos,taxa_contato,taxa_promessa,total_pago,qtd_pagamentos,cliente_recuperado,percentual_recuperado
230,Cartão de Crédito,3845.01,174,90+,439,Eduardo,6.0,0.5,0.16666666666666666,4642.25,2.0,1,1.2073440641246707
231,Cartão de Crédito,2447.8,75,61-90,439,Carlos,5.0,0.4,0.2,0.0,0.0,0,0.0
232,Cartão de Crédito,3497.95,17,0-30,857,Ana,1.0,0.0,0.0,0.0,0.0,0,0.0
233,Cartão de Crédito,2518.33,40,31-60,604,Carlos,2.0,0.0,0.0,0.0,0.0,0,0.0
234,Cartão de Crédito,3249.93,168,90+,424,Daniela,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
235,Crédito Pessoal,5897.71,15,0-30,784,Daniela,2.0,0.5,0.0,0.0,0.0,0,0.0
236,Cartão de Crédito,1964.5,46,31-60,546,Fernanda,4.0,0.5,0.0,0.0,0.0,0,0.0
237,Crédito Pessoal,5268.24,16,0-30,843,Bruno,5.0,0.4,0.2,2309.55,1.0,1,0.43839118946745026
238,Crédito Pessoal,4714.14,25,0-30,763,Gustavo,3.0,1.0,0.0,0.0,0.0,0,0.0
239,Cartão de Crédito,3014.38,38,31-60,631,Helena,2.0,0.5,0.0,0.0,0.0,0,0.0
240,Crédito Pessoal,5283.08,11,0-30,802,Gustavo,6.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0,0.0
241,Empréstimo Consignado,8858.47,138,90+,544,Helena,2.0,0.0,0.0,0.0,0.0,0,0.0
242,Empréstimo Consignado,4922.39,35,31-60,651,Eduardo,5.0,0.4,0.2,0.0,0.0,0,0.0
243,Empréstimo Consignado,4165.6,35,31-60,709,Helena,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
244,Crédito Pessoal,5141.26,2,0-30,700,Bruno,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.0
245,Crédito Pessoal,5363.1,40,31-60,689,Helena,5.0,0.6,0.2,0.0,0.0,0,0.0
246,Empréstimo Consignado,4845.3,34,31-60,629,Carlos,6.0,0.5,0.16666666666666666,0.0,0.0,0,0.0
247,Crédito Pessoal,6143.11,43,31-60,514,Eduardo,7.0,0.5714285714285714,0.0,0.0,0.0,0,0.0
248,Empréstimo Consignado,9845.13,39,31-60,702,Fernanda,6.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
249,Empréstimo Consignado,8468.4,2,0-30,648,Ana,1.0,0.0,0.0,0.0,0.0,0,0.0
250,Empréstimo Consignado,8047.22,33,31-60,611,Fernanda,5.0,1.0,0.2,0.0,0.0,0,0.0
251,Crédito Pessoal,2465.01,16,0-30,838,Fernanda,4.0,1.0,0.5,1389.96,1.0,1,0.5638760086165979
252,Crédito Pessoal,2431.47,14,0-30,814,Eduardo,3.0,0.3333333333333333,0.3333333333333333,1232.3,1.0,1,0.5068127511340876
253,Empréstimo Consignado,9184.13,24,0-30,890,Eduardo,5.0,0.4,0.2,0.0,0.0,0,0.0
254,Crédito Pessoal,3343.96,46,31-60,615,Helena,3.0,1.0,0.0,0.0,0.0,0,0.0
255,Crédito Pessoal,3484.47,77,61-90,493,Daniela,2.0,0.5,0.0,0.0,0.0,0,0.0
256,Cartão de Crédito,2723.03,51,31-60,674,Bruno,0.0,0.0,0.0,0.0,0.0,0,0.0
257,Empréstimo Consignado,14112.96,46,31-60,523,Daniela,3.0,0.0,0.0,0.0,0.0,0,0.0
258,Cartão de Crédito,2182.05,11,0-30,676,Daniela,5.0,0.4,0.0,0.0,0.0,0,0.0
259,Cartão de Crédito,4140.54,21,0-30,750,Bruno,7.0,0.5714285714285714,0.2857142857142857,8291.52,3.0,1,2.002521410250837
260,Crédito Pessoal,4847.49,6,0-30,896,Daniela,4.0,0.75,0.0,0.0,0.0,0,0.0
261,Cartão de Crédito,2951.08,117,90+,456,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
262,Empréstimo Consignado,10879.15,9,0-30,797,Carlos,7.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0,0.0
263,Crédito Pessoal,7065.03,27,0-30,886,Ana,1.0,1.0,0.0,0.0,0.0,0,0.0
264,Cartão de Crédito,2771.25,20,0-30,623,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
265,Empréstimo Consignado,7310.94,8,0-30,608,Ana,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
266,Cartão de Crédito,3162.45,177,90+,449,Gustavo,3.0,0.6666666666666666,0.6666666666666666,3161.94,2.0,1,0.9998387326281839
267,Cartão de Crédito,2839.21,42,31-60,631,Gustavo,4.0,0.5,0.5,0.0,0.0,0,0.0
268,Cartão de Crédito,2151.31,53,31-60,576,Daniela,4.0,0.75,0.0,0.0,0.0,0,0.0
269,Crédito Pessoal,7818.18,79,61-90,625,Bruno,5.0,0.6,0.4,6103.5,1.0,1,0.7806804141117242
270,Crédito Pessoal,5914.8,83,61-90,530,Eduardo,3.0,0.6666666666666666,0.6666666666666666,4900.48,1.0,1,0.8285115303983227
271,Empréstimo Consignado,5752.43,16,0-30,689,Daniela,1.0,1.0,1.0,4642.48,1.0,1,0.8070467611079143
272,Empréstimo Consignado,5401.52,16,0-30,716,Eduardo,4.0,0.75,0.25,0.0,0.0,0,0.0
273,Empréstimo Consignado,13876.75,22,0-30,709,Eduardo,4.0,0.5,0.0,0.0,0.0,0,0.0
274,Empréstimo Consignado,6522.15,14,0-30,870,Gustavo,4.0,1.0,0.25,0.0,0.0,0,0.0
275,Cartão de Crédito,3102.36,78,61-90,535,Gustavo,1.0,0.0,0.0,0.0,0.0,0,0.0
276,Cartão de Crédito,2801.48,80,61-90,575,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
277,Cartão de Crédito,3075.16,6,0-30,826,Gustavo,8.0,0.75,0.25,1571.49,1.0,1,0.5110270685102564
278,Cartão de Crédito,4029.45,10,0-30,843,Ana,5.0,0.8,0.0,0.0,0.0,0,0.0
279,Cartão de Crédito,3297.85,18,0-30,654,Carlos,0.0,0.0,0.0,0.0,0.0,0,0.0
280,Cartão de Crédito,3168.62,56,31-60,536,Helena,4.0,1.0,0.5,1605.97,1.0,1,0.5068357834009758
281,Empréstimo Consignado,7409.38,117,90+,431,Helena,8.0,0.375,0.125,0.0,0.0,0,0.0
282,Crédito Pessoal,3670.85,22,0-30,654,Carlos,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
283,Crédito Pessoal,9838.93,103,90+,311,Bruno,1.0,0.0,0.0,0.0,0.0,0,0.0
284,Crédito Pessoal,4916.33,53,31-60,646,Carlos,1.0,1.0,0.0,0.0,0.0,0,0.0
285,Cartão de Crédito,2414.65,50,31-60,706,Daniela,4.0,0.5,0.0,0.0,0.0,0,0.0
286,Crédito Pessoal,5577.59,32,31-60,684,Ana,4.0,0.25,0.0,0.0,0.0,0,0.0
287,Cartão de Crédito,2653.16,2,0-30,836,Ana,1.0,1.0,0.0,0.0,0.0,0,0.0
288,Cartão de Crédito,3774.22,75,61-90,436,Eduardo,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
289,Crédito Pessoal,6079.21,60,31-60,703,Daniela,5.0,0.6,0.6,3154.1,1.0,1,0.5188338616366271
290,Cartão de Crédito,1452.06,12,0-30,810,Daniela,4.0,0.5,0.25,0.0,0.0,0,0.0
291,Crédito Pessoal,3680.72,77,61-90,625,Eduardo,0.0,0.0,0.0,0.0,0.0,0,0.0
292,Crédito Pessoal,5021.42,101,90+,306,Fernanda,3.0,0.3333333333333333,0.3333333333333333,4413.47,1.0,1,0.8789286695795213
293,Empréstimo Consignado,11076.92,13,0-30,819,Fernanda,2.0,1.0,0.0,0.0,0.0,0,0.0
294,Crédito Pessoal,1959.14,46,31-60,554,Eduardo,3.0,0.6666666666666666,0.3333333333333333,1896.32,1.0,1,0.9679349102157068
295,Crédito Pessoal,5987.77,35,31-60,527,Ana,2.0,0.5,0.5,3137.2,1.0,1,0.523934620067237
296,Cartão de Crédito,3085.05,30,0-30,892,Helena,2.0,1.0,0.5,0.0,0.0,0,0.0
297,Cartão de Crédito,3205.89,60,31-60,711,Gustavo,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
298,Crédito Pessoal,4839.82,28,0-30,788,Daniela,5.0,0.6,0.4,3901.8,1.0,1,0.8061870069548042
299,Cartão de Crédito,3339.39,69,61-90,474,Carlos,3.0,0.0,0.0,0.0,0.0,0,0.0
300,Crédito Pessoal,3369.98,50,31-60,741,Carlos,6.0,0.6666666666666666,0.5,0.0,0.0,0,0.0
301,Crédito Pessoal,6890.98,75,61-90,513,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
302,Cartão de Crédito,2450.68,23,0-30,766,Gustavo,3.0,1.0,0.0,0.0,0.0,0,0.0
303,Cartão de Crédito,2534.31,29,0-30,705,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
304,Cartão de Crédito,2525.42,46,31-60,650,Carlos,6.0,0.5,0.3333333333333333,2451.51,2.0,1,0.9707335809489115
305,Cartão de Crédito,3020.1,17,0-30,683,Carlos,1.0,0.0,0.0,0.0,0.0,0,0.0
306,Empréstimo Consignado,4685.58,54,31-60,711,Gustavo,2.0,1.0,0.5,0.0,0.0,0,0.0
307,Cartão de Crédito,3208.23,57,31-60,510,Daniela,1.0,1.0,0.0,0.0,0.0,0,0.0
308,Crédito Pessoal,6741.72,65,61-90,465,Helena,4.0,0.75,0.25,0.0,0.0,0,0.0
309,Cartão de Crédito,2258.81,7,0-30,868,Daniela,2.0,0.0,0.0,0.0,0.0,0,0.0
310,Crédito Pessoal,5004.94,142,90+,504,Bruno,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
311,Crédito Pessoal,3281.11,63,61-90,568,Daniela,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
312,Crédito Pessoal,2679.25,51,31-60,676,Bruno,4.0,0.5,0.0,0.0,0.0,0,0.0
313,Crédito Pessoal,5394.83,45,31-60,514,Helena,5.0,0.6,0.2,2631.29,1.0,1,0.487742894586113
314,Empréstimo Consignado,8611.62,75,61-90,455,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
315,Empréstimo Consignado,6988.81,15,0-30,781,Daniela,6.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0,0.0
316,Cartão de Crédito,1500.18,30,0-30,758,Eduardo,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0,0.0
317,Crédito Pessoal,5914.11,123,90+,488,Daniela,8.0,0.25,0.0,0.0,0.0,0,0.0
318,Crédito Pessoal,4277.39,76,61-90,585,Bruno,2.0,0.5,0.0,0.0,0.0,0,0.0
319,Crédito Pessoal,3501.32,44,31-60,714,Carlos,4.0,0.75,0.0,0.0,0.0,0,0.0
320,Crédito Pessoal,7551.86,14,0-30,845,Daniela,1.0,1.0,1.0,6851.33,1.0,1,0.9072374223039092
321,Cartão de Crédito,1719.88,27,0-30,641,Carlos,3.0,1.0,0.3333333333333333,1480.1,1.0,1,0.8605832965090586
322,Cartão de Crédito,2949.53,22,0-30,884,Carlos,5.0,0.8,0.4,2725.29,1.0,1,0.9239743281132925
323,Cartão de Crédito,1300.37,153,90+,511,Daniela,4.0,0.75,0.25,0.0,0.0,0,0.0
324,Crédito Pessoal,2127.57,1,0-30,899,Daniela,1.0,1.0,0.0,0.0,0.0,0,0.0
325,Empréstimo Consignado,9448.04,4,0-30,893,Eduardo,2.0,1.0,0.0,0.0,0.0,0,0.0
326,Cartão de Crédito,2231.09,170,90+,471,Fernanda,3.0,0.0,0.0,0.0,0.0,0,0.0
327,Cartão de Crédito,1564.92,79,61-90,580,Helena,2.0,0.5,0.5,0.0,0.0,0,0.0
328,Cartão de Crédito,3259.95,94,90+,414,Bruno,2.0,0.5,0.0,0.0,0.0,0,0.0
329,Crédito Pessoal,5742.63,35,31-60,629,Daniela,4.0,0.25,0.0,0.0,0.0,0,0.0
330,Crédito Pessoal,744.22,26,0-30,781,Carlos,4.0,0.5,0.25,324.61,1.0,1,0.43617478702534196
331,Crédito Pessoal,6918.8,60,31-60,583,Carlos,4.0,0.5,0.0,0.0,0.0,0,0.0
332,Cartão de Crédito,1648.89,98,90+,534,Daniela,2.0,0.5,0.0,0.0,0.0,0,0.0
333,Crédito Pessoal,1584.21,41,31-60,738,Bruno,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
334,Crédito Pessoal,3358.88,5,0-30,817,Fernanda,4.0,0.25,0.0,0.0,0.0,0,0.0
335,Crédito Pessoal,4916.4,28,0-30,762,Carlos,2.0,1.0,0.5,6364.16,2.0,1,1.2944756325766822
336,Crédito Pessoal,5154.75,89,61-90,445,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
337,Empréstimo Consignado,3095.4,39,31-60,699,Fernanda,5.0,0.6,0.2,0.0,0.0,0,0.0
338,Cartão de Crédito,1369.52,9,0-30,691,Eduardo,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
339,Cartão de Crédito,1891.28,9,0-30,704,Carlos,4.0,1.0,1.0,1100.17,1.0,1,0.581706569096062
340,Crédito Pessoal,3605.96,55,31-60,706,Bruno,4.0,0.75,0.25,1561.7,1.0,1,0.43308855339493507
341,Cartão de Crédito,3109.44,45,31-60,682,Ana,1.0,0.0,0.0,0.0,0.0,0,0.0
342,Cartão de Crédito,2169.34,86,61-90,641,Helena,3.0,0.3333333333333333,0.3333333333333333,1179.85,1.0,1,0.5438750956512118
343,Crédito Pessoal,6485.26,26,0-30,738,Eduardo,0.0,0.0,0.0,0.0,0.0,0,0.0
344,Crédito Pessoal,7191.65,44,31-60,528,Eduardo,1.0,1.0,1.0,0.0,0.0,0,0.0
345,Crédito Pessoal,6111.34,111,90+,496,Ana,7.0,0.14285714285714285,0.0,0.0,0.0,0,0.0
346,Cartão de Crédito,40.71,70,61-90,590,Eduardo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
347,Cartão de Crédito,2256.79,88,61-90,446,Eduardo,5.0,0.4,0.2,0.0,0.0,0,0.0
348,Crédito Pessoal,4667.39,12,0-30,850,Eduardo,1.0,1.0,0.0,0.0,0.0,0,0.0
349,Crédito Pessoal,4891.15,114,90+,549,Helena,3.0,1.0,0.6666666666666666,3818.12,1.0,1,0.7806180550586264
350,Cartão de Crédito,834.26,20,0-30,862,Helena,2.0,1.0,0.5,995.62,2.0,1,1.1934169203845324
351,Cartão de Crédito,1888.73,137,90+,416,Carlos,3.0,0.0,0.0,0.0,0.0,0,0.0
352,Empréstimo Consignado,3913.27,9,0-30,663,Carlos,4.0,0.75,0.0,0.0,0.0,0,0.0
353,Cartão de Crédito,1758.75,36,31-60,581,Daniela,5.0,0.6,0.4,1317.97,1.0,1,0.7493788201847903
354,Crédito Pessoal,4482.62,20,0-30,867,Daniela,5.0,0.6,0.4,0.0,0.0,0,0.0
355,Crédito Pessoal,3516.89,21,0-30,611,Carlos,5.0,0.4,0.2,2019.07,1.0,1,0.5741066681073335
356,Cartão de Crédito,1817.59,37,31-60,535,Eduardo,4.0,0.5,0.0,0.0,0.0,0,0.0
357,Crédito Pessoal,4604.06,4,0-30,628,Bruno,5.0,0.6,0.2,0.0,0.0,0,0.0
358,Cartão de Crédito,2106.23,35,31-60,638,Ana,3.0,1.0,1.0,2354.0699999999997,2.0,1,1.1176699600708373
359,Empréstimo Consignado,8599.07,15,0-30,684,Daniela,1.0,0.0,0.0,0.0,0.0,0,0.0
360,Cartão de Crédito,2164.12,83,61-90,473,Gustavo,1.0,1.0,0.0,0.0,0.0,0,0.0
361,Crédito Pessoal,1864.78,67,61-90,623,Gustavo,4.0,0.25,0.0,0.0,0.0,0,0.0
362,Cartão de Crédito,1675.13,13,0-30,646,Eduardo,7.0,0.2857142857142857,0.0,0.0,0.0,0,0.0
363,Cartão de Crédito,2237.56,75,61-90,560,Gustavo,2.0,0.5,0.5,996.06,1.0,1,0.4451545433418545
364,Cartão de Crédito,2141.62,44,31-60,580,Daniela,7.0,0.2857142857142857,0.14285714285714285,1291.23,1.0,1,0.6029220870182386
365,Empréstimo Consignado,3759.55,48,31-60,694,Helena,4.0,1.0,0.75,2942.08,1.0,1,0.7825617427617666
366,Crédito Pessoal,6353.16,59,31-60,620,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
367,Empréstimo Consignado,8936.67,7,0-30,642,Helena,3.0,0.0,0.0,0.0,0.0,0,0.0
368,Empréstimo Consignado,6197.62,14,0-30,745,Bruno,4.0,0.0,0.0,0.0,0.0,0,0.0
369,Crédito Pessoal,4672.62,90,61-90,473,Fernanda,8.0,0.25,0.125,2298.23,1.0,1,0.49185039656552426
370,Crédito Pessoal,2856.25,38,31-60,552,Eduardo,5.0,0.4,0.0,0.0,0.0,0,0.0
371,Crédito Pessoal,6706.14,167,90+,532,Gustavo,2.0,0.0,0.0,0.0,0.0,0,0.0
372,Crédito Pessoal,9137.86,96,90+,338,Helena,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.0
373,Crédito Pessoal,3710.83,45,31-60,606,Carlos,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
374,Cartão de Crédito,3479.15,17,0-30,799,Bruno,2.0,1.0,0.5,4823.2300000000005,2.0,1,1.386324245864651
375,Crédito Pessoal,3278.42,72,61-90,561,Daniela,1.0,0.0,0.0,0.0,0.0,0,0.0
376,Crédito Pessoal,3936.08,121,90+,336,Gustavo,6.0,0.5,0.16666666666666666,0.0,0.0,0,0.0
377,Empréstimo Consignado,12301.07,52,31-60,668,Helena,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
378,Crédito Pessoal,4760.32,13,0-30,696,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
379,Empréstimo Consignado,10060.95,161,90+,348,Helena,2.0,0.5,0.0,0.0,0.0,0,0.0
380,Crédito Pessoal,4461.08,93,90+,427,Fernanda,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
381,Crédito Pessoal,1394.53,49,31-60,509,Helena,5.0,0.6,0.4,1059.29,1.0,1,0.7596035940424373
382,Cartão de Crédito,4369.93,27,0-30,639,Eduardo,2.0,1.0,0.0,0.0,0.0,0,0.0
383,Cartão de Crédito,2326.58,13,0-30,752,Ana,4.0,0.5,0.5,0.0,0.0,0,0.0
384,Empréstimo Consignado,8468.35,99,90+,405,Gustavo,3.0,0.0,0.0,0.0,0.0,0,0.0
385,Cartão de Crédito,1913.98,11,0-30,640,Ana,5.0,0.2,0.0,0.0,0.0,0,0.0
386,Empréstimo Consignado,10340.39,73,61-90,563,Fernanda,4.0,0.25,0.25,0.0,0.0,0,0.0
387,Crédito Pessoal,6413.17,23,0-30,857,Ana,7.0,0.7142857142857143,0.5714285714285714,0.0,0.0,0,0.0
388,Crédito Pessoal,1885.49,22,0-30,810,Carlos,8.0,0.5,0.25,1494.74,1.0,1,0.792759441842704
389,Cartão de Crédito,2636.88,23,0-30,801,Eduardo,1.0,1.0,0.0,0.0,0.0,0,0.0
390,Empréstimo Consignado,10631.3,33,31-60,676,Eduardo,2.0,1.0,1.0,6031.48,1.0,1,0.5673323111943036
391,Empréstimo Consignado,11601.31,53,31-60,694,Daniela,2.0,0.0,0.0,0.0,0.0,0,0.0
392,Crédito Pessoal,6292.9,32,31-60,552,Gustavo,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
393,Crédito Pessoal,6468.67,31,31-60,646,Helena,8.0,0.625,0.0,0.0,0.0,0,0.0
394,Cartão de Crédito,2067.93,107,90+,542,Gustavo,4.0,0.5,0.0,0.0,0.0,0,0.0
395,Crédito Pessoal,2541.92,16,0-30,881,Gustavo,4.0,0.5,0.5,3942.3199999999997,2.0,1,1.550922137596777
396,Empréstimo Consignado,7067.38,49,31-60,553,Carlos,5.0,0.4,0.0,0.0,0.0,0,0.0
397,Empréstimo Consignado,4244.7,1,0-30,842,Gustavo,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
398,Crédito Pessoal,3521.94,166,90+,350,Gustavo,4.0,0.25,0.0,0.0,0.0,0,0.0
399,Cartão de Crédito,1896.82,19,0-30,713,Gustavo,4.0,1.0,0.5,1742.04,1.0,1,0.9184002699254542
400,Cartão de Crédito,1747.44,11,0-30,872,Ana,1.0,1.0,0.0,0.0,0.0,0,0.0
401,Crédito Pessoal,6064.57,77,61-90,601,Eduardo,2.0,1.0,0.0,0.0,0.0,0,0.0
402,Empréstimo Consignado,4961.82,64,61-90,519,Ana,2.0,1.0,0.0,0.0,0.0,0,0.0
403,Cartão de Crédito,3968.46,26,0-30,788,Bruno,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
404,Empréstimo Consignado,10967.45,68,61-90,445,Carlos,4.0,0.25,0.25,0.0,0.0,0,0.0
405,Crédito Pessoal,7378.99,51,31-60,742,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
406,Empréstimo Consignado,5932.53,67,61-90,454,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
407,Crédito Pessoal,5400.59,30,0-30,649,Helena,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0,0.0
408,Crédito Pessoal,2914.21,12,0-30,610,Fernanda,6.0,0.5,0.0,0.0,0.0,0,0.0
409,Empréstimo Consignado,8652.07,69,61-90,539,Gustavo,4.0,0.75,0.75,0.0,0.0,0,0.0
410,Crédito Pessoal,1464.56,68,61-90,567,Eduardo,4.0,0.5,0.25,0.0,0.0,0,0.0
411,Crédito Pessoal,7124.59,14,0-30,647,Bruno,6.0,0.5,0.3333333333333333,0.0,0.0,0,0.0
412,Empréstimo Consignado,6065.31,19,0-30,655,Daniela,2.0,1.0,0.5,8522.470000000001,2.0,1,1.405116968464926
413,Empréstimo Consignado,8908.53,115,90+,307,Gustavo,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.0
414,Cartão de Crédito,2890.78,7,0-30,613,Bruno,1.0,1.0,0.0,0.0,0.0,0,0.0
415,Cartão de Crédito,2056.83,18,0-30,814,Carlos,6.0,0.5,0.3333333333333333,997.7,1.0,1,0.48506682613536367
416,Crédito Pessoal,3403.48,7,0-30,844,Bruno,3.0,1.0,0.3333333333333333,0.0,0.0,0,0.0
417,Crédito Pessoal,4759.58,94,90+,353,Eduardo,5.0,0.4,0.0,0.0,0.0,0,0.0
418,Crédito Pessoal,6605.93,8,0-30,872,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
419,Cartão de Crédito,2382.41,61,61-90,572,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
420,Cartão de Crédito,2982.37,87,61-90,532,Carlos,5.0,0.4,0.0,0.0,0.0,0,0.0
421,Cartão de Crédito,3135.27,34,31-60,630,Eduardo,4.0,0.5,0.25,0.0,0.0,0,0.0
422,Cartão de Crédito,2346.04,21,0-30,608,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
423,Crédito Pessoal,4774.65,59,31-60,711,Ana,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
424,Cartão de Crédito,2611.05,4,0-30,721,Helena,1.0,1.0,1.0,3921.53,2.0,1,1.5018977039888168
425,Crédito Pessoal,7284.81,48,31-60,613,Daniela,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
426,Cartão de Crédito,2225.37,10,0-30,619,Helena,0.0,0.0,0.0,0.0,0.0,0,0.0
427,Crédito Pessoal,7275.5,2,0-30,620,Fernanda,2.0,0.0,0.0,0.0,0.0,0,0.0
428,Empréstimo Consignado,8765.38,31,31-60,707,Gustavo,4.0,0.75,0.25,0.0,0.0,0,0.0
429,Crédito Pessoal,3526.78,17,0-30,632,Fernanda,4.0,0.0,0.0,0.0,0.0,0,0.0
430,Crédito Pessoal,4916.01,27,0-30,732,Helena,6.0,0.8333333333333334,0.3333333333333333,4703.52,1.0,1,0.9567759219366926
431,Crédito Pessoal,2758.73,70,61-90,551,Bruno,3.0,1.0,0.3333333333333333,2435.81,1.0,1,0.8829461382592715
432,Cartão de Crédito,1423.19,10,0-30,790,Gustavo,2.0,1.0,1.0,610.02,1.0,1,0.4286286441023335
433,Cartão de Crédito,2985.48,160,90+,506,Gustavo,1.0,1.0,1.0,1390.81,1.0,1,0.4658580864718571
434,Crédito Pessoal,6595.54,30,0-30,625,Fernanda,7.0,0.42857142857142855,0.14285714285714285,14000.98,3.0,1,2.122795100931842
435,Crédito Pessoal,4933.95,44,31-60,607,Daniela,5.0,0.4,0.0,0.0,0.0,0,0.0
436,Cartão de Crédito,2538.15,9,0-30,688,Gustavo,5.0,0.6,0.2,0.0,0.0,0,0.0
437,Crédito Pessoal,3846.47,47,31-60,591,Helena,2.0,0.5,0.0,0.0,0.0,0,0.0
438,Empréstimo Consignado,8509.64,11,0-30,632,Gustavo,3.0,0.6666666666666666,0.3333333333333333,6014.47,1.0,1,0.7067831306612267
439,Cartão de Crédito,4085.18,48,31-60,737,Daniela,1.0,1.0,0.0,0.0,0.0,0,0.0
440,Crédito Pessoal,7019.39,27,0-30,617,Fernanda,4.0,0.5,0.0,0.0,0.0,0,0.0
441,Crédito Pessoal,4847.89,66,61-90,417,Eduardo,2.0,0.0,0.0,0.0,0.0,0,0.0
442,Empréstimo Consignado,7510.43,93,90+,465,Ana,3.0,0.0,0.0,0.0,0.0,0,0.0
443,Crédito Pessoal,4247.22,10,0-30,888,Daniela,0.0,0.0,0.0,0.0,0.0,0,0.0
444,Crédito Pessoal,2177.87,144,90+,326,Carlos,3.0,0.0,0.0,0.0,0.0,0,0.0
445,Empréstimo Consignado,6551.26,24,0-30,707,Fernanda,4.0,0.5,0.25,5104.13,1.0,1,0.7791066146054346
446,Empréstimo Consignado,10022.7,45,31-60,704,Gustavo,3.0,1.0,0.3333333333333333,15882.31,2.0,1,1.5846338810899256
447,Empréstimo Consignado,5203.95,71,61-90,579,Ana,6.0,0.6666666666666666,0.3333333333333333,6583.29,2.0,1,1.2650563514253597
448,Cartão de Crédito,2275.95,51,31-60,725,Eduardo,3.0,1.0,0.6666666666666666,0.0,0.0,0,0.0
449,Crédito Pessoal,2763.64,169,90+,367,Fernanda,3.0,0.3333333333333333,0.3333333333333333,1434.62,1.0,1,0.5191052380194237
450,Crédito Pessoal,6570.89,27,0-30,618,Daniela,6.0,0.3333333333333333,0.16666666666666666,5640.02,1.0,1,0.8583342591338464
451,Cartão de Crédito,1481.41,29,0-30,822,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
452,Cartão de Crédito,2974.14,31,31-60,524,Eduardo,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
453,Crédito Pessoal,7057.28,13,0-30,703,Bruno,5.0,0.4,0.0,0.0,0.0,0,0.0
454,Empréstimo Consignado,7029.87,21,0-30,888,Eduardo,1.0,1.0,0.0,0.0,0.0,0,0.0
455,Crédito Pessoal,3626.15,6,0-30,636,Carlos,3.0,1.0,0.3333333333333333,2556.73,1.0,1,0.7050811466707113
456,Cartão de Crédito,2880.09,89,61-90,491,Eduardo,5.0,0.4,0.4,0.0,0.0,0,0.0
457,Crédito Pessoal,8204.85,52,31-60,623,Ana,6.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0.0
458,Cartão de Crédito,3573.34,8,0-30,843,Bruno,2.0,0.0,0.0,0.0,0.0,0,0.0
459,Crédito Pessoal,4852.48,10,0-30,642,Fernanda,2.0,1.0,0.5,0.0,0.0,0,0.0
460,Crédito Pessoal,3233.63,3,0-30,725,Fernanda,3.0,0.6666666666666666,0.3333333333333333,3172.0299999999997,2.0,1,0.9809502014763593
461,Crédito Pessoal,4535.82,67,61-90,408,Carlos,2.0,0.0,0.0,0.0,0.0,0,0.0
